bookID,title,authors,average_rating,isbn,isbn13,language_code,ratings_count,text_reviews_count,year,month,publisher,is_part_of_series,is_box_set,book_length
33013,Far from the Madding Crowd,Thomas Hardy/Margaret Drabble,3.94,037575797X,9780375757976,eng,324,40,2001,12,Modern Library,False,False,Medium
33015,Selected Poems,Thomas Hardy/Robert Mezey,3.96,0140436995,9780140436990,eng,1509,30,1998,12,Penguin Books Ltd.,False,False,Medium
33017,Selected Poetry,Thomas Hardy/Samuel Hynes,3.96,0192834916,9780192834911,eng,9,0,1999,5,Oxford University Press,False,False,Medium
33024,Underworld (Underworld  #1),Greg Cox/Danny McBride/Len Wiseman/Kevin Grevioux,4.09,0743480716,9780743480710,eng,2031,79,2003,8,Pocket Star Books,True,False,Medium
33025,Underworld: The Mysterious Origins of Civilization,Graham Hancock,3.95,1400049512,9781400049516,eng,1112,70,2003,10,Three Rivers Press,False,False,Long
33026,The Dream and the Underworld,James Hillman,4.22,0060906820,9780060906825,eng,746,34,1979,7,William Morrow Paperbacks,False,False,Short
33028,Underworld (Star Wars: The Last of the Jedi  #3),Jude Watson,3.96,0439681367,9780439681360,eng,840,23,2005,12,Scholastic Paperbacks,True,False,Short
33029,Star Wars: Underworld - The Yavin Vassilika,Mike Kennedy/Carlos Meglia,3.35,1569716188,9781569716182,eng,83,6,2001,10,Dark Horse Books,False,False,Short
33030,Underworld: Blood Enemy (Underworld  #2),Greg Cox/Len Wiseman/Kevin Grevioux,3.91,0743480724,9780743480727,eng,548,26,2004,11,Pocket Star,True,False,Medium
33032,Queen of the Underworld,Gail Godwin,2.89,0345483197,9780345483195,eng,541,100,2007,1,Ballantine Books,False,False,Medium
33046,Ve  perro ¡Ve!,P.D. Eastman/Adolfo Pérez Perdomo,4.09,0375823611,9780375823619,spa,33,2,2003,2,Random House Para Ninos,False,False,Short
33052,Murder in the Cathedral,T.S. Eliot,3.76,0156632772,9780156632775,eng,6782,309,1964,3,Harcourt  Brace Jovanovich/Harvest,False,False,Short
33057,Cathedral  Forge  and Waterwheel: Technology and Invention in the Middle Ages,Frances Gies/Joseph Gies,3.86,0060925817,9780060925819,eng,649,56,1995,1,Harper Perennial,False,False,Medium
33064,L'Équilibre du monde,Rohinton Mistry/Françoise Adelstain,4.36,225315086X,9782253150862,fre,152,11,2001,6,Le Livre de Poche,False,False,Long
33075,In the Kitchen with Rosie: Oprah's Favorite Recipes,Rosie Daley/Oprah Winfrey,3.04,0679434046,9780679434047,eng,767,31,1994,4,Knopf,False,False,Short
33130,King Richard II,William Shakespeare/Andrew Gurr,3.77,0521532485,9780521532488,eng,89,6,2003,5,Cambridge University Press,False,False,Short
33131,King Richard II,William Shakespeare/Charles R. Forker,3.77,1903436338,9781903436332,eng,501,43,2002,3,Bloomsbury Arden Shakespeare,False,False,Medium
33133,King Richard II,William Shakespeare/Andrew Gurr,3.77,0521297656,9780521297653,eng,27,3,1984,11,Cambridge University Press,False,False,Short
33137,Floating in My Mother's Palm,Ursula Hegi/John Collier/Francine Kass,3.82,0684854759,9780684854755,eng,2738,218,1998,7,Touchstone,False,False,Short
33139,Tearing the Silence: On Being German in America,Ursula Hegi,3.86,068484611X,9780684846118,eng,259,34,1998,7,Touchstone,False,False,Medium
33144,Paint it Black,Janet Fitch,3.48,0316182745,9780316182744,eng,10136,978,2006,9,Little  Brown & Company,False,False,Medium
33151,The Tempest,William Shakespeare/Peter Hulme/William H. Sherman,3.81,0393978192,9780393978193,eng,582,30,2003,12,W. W. Norton & Company,False,False,Medium
33152,The Day of the Tempest (Dragonlance: Dragons of a New Age  #2),Jean Rabe,3.65,0786928573,9780786928576,eng,1365,16,2002,8,Wizards of the Coast,True,False,Medium
33153,A Tempest,Aimé Césaire/Richard Miller,3.56,1559362103,9781559362108,eng,1422,76,2002,5,Theatre Communications Group,False,False,Short
33155,A Midsummer Night's Dream,William Shakespeare/Harold F. Brooks,3.94,1903436605,9781903436608,eng,2820,76,1979,9,Arden Shakespeare,False,False,Medium
33157,A Midsummer Night's Dream (SparkNotes Literature Guide),SparkNotes/William Shakespeare,3.96,1586634046,9781586634049,eng,19,2,2002,1,SparkNotes,False,False,Short
33158,A Midsummer Night's Dream,William Shakespeare/R.A. Foakes,3.94,0521532477,9780521532471,eng,144,10,2003,4,Cambridge University Press,False,False,Short
33159,Minuit dans le jardin du bien et du mal,John Berendt,3.92,2266075187,9782266075183,fre,13,2,1998,6,Pocket,False,False,Medium
33169,Les Essais (mis en français moderne par Claude Pinganaud),Michel de Montaigne,4.24,2869595948,9782869595941,fre,6,1,2002,9,Arléa,False,False,Long
33174,Cliffs Notes on Hugo's Les Miserables,Amy L. Marsland,3.76,0822007355,9780822007357,eng,21,4,1968,11,Cliffs Notes,False,False,Short
33175,Les Misérables,Victor Hugo/Norman Denny,4.17,0140444300,9780140444308,eng,3873,459,1982,3,Penguin Classics,False,False,Long
33179,Hamlet in Purgatory,Stephen Greenblatt,3.94,0691102570,9780691102573,eng,219,24,2002,9,Princeton University Press,False,False,Medium
33180,From Hinton to Hamlet: Building Bridges between Young Adult Literature and the Classics,Sarah K. Herz/Donald R. Gallo,4.01,0313324522,9780313324529,eng,64,9,2005,9,Greenwood,False,False,Short
33185,Hamlet,William Shakespeare/Burton Raffel/Harold Bloom,4.02,0300101058,9780300101058,eng,822,58,2003,9,Yale University Press,False,False,Short
33186,Hamlet  Prince of Denmark,William Shakespeare/Philip Edwards/Robert Hapgood,4.02,0521532523,9780521532525,eng,149,13,2003,4,Cambridge University Press/The New Cambridge Shakespeare,False,False,Short
33191,Romeo & Juliet,William Shakespeare/Roma Gill,3.74,019832149X,9780198321491,eng,237,18,2005,5,Oxford University Press,False,False,Short
33192,Romeo and Juliet,William Shakespeare/Paul D. Moliken,3.74,1580495788,9781580495783,eng,223,20,2003,3,Prestwick House,False,False,Short
33194,Romeo and Juliet,William Shakespeare/G. Blakemore Evans/Thomas Moisan,3.74,0521532531,9780521532532,eng,273,10,2003,5,Cambridge University Press,False,False,Short
33195,Shakespeare's Romeo and Juliet,William Shakespeare/Karin Jacobson/Sidney Lamb,3.74,0764585746,9780764585746,eng,65,3,2000,5,Hungry Minds,False,False,Short
33197,Romeo and Juliet (SparkNotes Literature Guide),SparkNotes/Brian  Phillips/William Shakespeare,3.91,1586633589,9781586633585,eng,52,8,2002,1,SparkNotes,False,False,Short
33198,Romeo and Juliet,William Shakespeare/René Weis,3.74,1903436915,9781903436912,eng,219,13,2012,7,Bloomsbury Arden Shakespeare,False,False,Medium
33247,La Petite Fille du Lac,Christina Schwarz/Marie-Hélène Sabard,3.74,222109249X,9782221092491,fre,2,0,2003,3,Robert Laffont,False,False,Medium
33263,South of the Border  West of the Sun,Haruki Murakami/Philip Gabriel,3.87,0679767398,9780679767398,eng,3778,457,2000,3,Vintage,False,False,Short
33279,Clock of the Long Now: Time and Responsibility: The Ideas Behind the World's Slowest Computer,Stewart Brand,4.1,0465007805,9780465007806,eng,526,63,2000,4,Basic Books,False,False,Short
33282,Jessica's Bad Idea (Sweet Valley Twins and Friends  #31),Francine Pascal/Jamie Suzanne,3.46,0553157272,9780553157277,eng,318,6,1989,8,Bantam,True,False,Short
33288,How to Win Friends and Influence People,Dale Carnegie,4.19,0091906814,9780091906818,eng,1842,104,2006,4,Vermilion,False,False,Short
33291,How to Win Friends and Influence People,Dale Carnegie,4.19,0749307846,9780749307844,eng,210,21,1994,3,Cedar Books,False,False,Short
33292,How to Win Friends and Influence People for Teen Girls,Donna Dale Carnegie,3.96,0743272773,9780743272773,eng,428,44,2005,6,Simon & Schuster,False,False,Short
33293,Naked Economics: Undressing the Dismal Science,Charles Wheelan,4.03,0393324869,9780393324860,eng,5719,484,2003,9,W. W. Norton & Company,False,False,Short
33295,The Naked Warrior: Master the Secrets of the Super-Strong - Using Bodyweight Exercises Only,Pavel Tsatsouline,4.0,0938045555,9780938045557,eng,908,63,2010,1,Dragon Door Publications,False,False,Short
33297,The Naked Ape: A Zoologist's Study of the Human Animal,Desmond Morris,3.95,0385334303,9780385334303,eng,6724,325,1999,4,Delta,False,False,Short
33308,There's No Toilet Paper . . . on the Road Less Traveled: The Best of Travel Humor and Misadventure,Doug Lansky,3.38,1932361278,9781932361278,eng,413,53,2005,11,Travelers' Tales,False,False,Short
33313,Kitchen Confidential: Adventures in the Culinary Underbelly,Anthony Bourdain,4.07,0060899220,9780060899226,eng,183882,9427,2007,1,Ecco/Harper Perennial,False,False,Medium
33331,More Than You Know: Finding Financial Wisdom in Unconventional Places,Michael J. Mauboussin,4.09,0231138709,9780231138703,eng,1359,48,2006,4,Columbia University Press,False,False,Short
33333,Searching for God Knows What,Donald Miller,3.92,0785263713,9780785263715,eng,23657,692,2004,10,Thomas Nelson,False,False,Short
33342,The More Than Complete Hitchhiker's Guide (Hitchhiker's Guide  #1-4 + short story),Douglas Adams,4.58,0681403225,9780681403222,eng,433,34,1989,11,Longmeadow Press,False,True,Medium
33344,Hitchhiker's Guide To The Galaxy: The Filming of the Douglas Adams classic,Robbie Stamp/Paul Simpson,3.9,155704676X,9781557046765,eng,155,18,2005,4,Newmarket Press,False,False,Short
33348,Different Seasons,Stephen King,4.35,0708823602,9780708823606,eng,188,24,1983,10,Futura,False,False,Medium
33353,It's Called a Breakup Because It's Broken: The Smart Girl's Break-Up Buddy,Greg Behrendt/Amiira Ruotola (-Behrendt),4.02,0767921968,9780767921961,eng,8606,670,2006,9,Harmony,False,False,Short
33356,Jennifer Government,Max Barry,3.66,0349117624,9780349117621,eng,10771,921,2004,2,Abacus,False,False,Medium
33363,Mama Day,Gloria Naylor,4.17,0679721819,9780679721819,eng,8922,559,1989,4,Vintage,False,False,Medium
33365,A Feather on the Breath of God,Sigrid Nunez,3.91,0312422733,9780312422738,eng,488,66,2005,12,Picador,False,False,Short
33367,Mitz The Marmoset of Bloomsbury,Sigrid Nunez,3.92,193336856X,9781933368566,eng,134,32,2007,2,Soft Skull Press,False,False,Short
33411,War with the Newts,Karel Čapek/M. Weatherall/R. Weatherall/Ivan Klíma,4.17,0810114682,9780810114685,eng,170,22,1996,10,Northwestern University Press,False,False,Medium
33418,Parallel Worlds: A Journey through Creation  Higher Dimensions  and the Future of the Cosmos,Michio Kaku,4.18,1400033721,9781400033720,eng,15096,452,2006,2,Anchor,False,False,Medium
33436,Key Lime Pie Murder (Hannah Swensen  #9),Joanne Fluke,3.85,0758210183,9780758210180,eng,10361,531,2007,7,Kensington Publishing Corporation,True,False,Medium
33437,Cherry Cheesecake Murder (Hannah Swensen  #8),Joanne Fluke,3.91,0758202954,9780758202956,eng,12503,532,2007,2,Kensington Publishing Corporation,True,False,Medium
33438,Peach Cobbler Murder (Hannah Swensen  #7),Joanne Fluke,3.92,0758201559,9780758201553,eng,11633,554,2006,2,Kensington,True,False,Medium
33439,Strawberry Shortcake Murder (Hannah Swensen  #2),Joanne Fluke,3.85,1575667215,9781575667218,eng,14668,881,2002,2,Kensington,True,False,Medium
33440,Lemon Meringue Pie Murder (Hannah Swensen  #4),Joanne Fluke,3.87,0758215045,9780758215048,eng,12820,637,2004,2,Kensington,True,False,Medium
33441,Fluke: Or  I Know Why the Winged Whale Sings,Christopher Moore,3.75,006056668X,9780060566685,eng,35450,1953,2004,6,Harper,False,False,Medium
33442,Sugar Cookie Murder (Hannah Swensen  #6),Joanne Fluke,3.75,0758206828,9780758206824,eng,11510,691,2005,10,Kensington Publishing Corporation,True,False,Medium
33443,Chocolate Chip Cookie Murder (Hannah Swensen  #1),Joanne Fluke,3.71,0758213506,9780758213501,eng,31829,1971,2006,9,Kensington,True,False,Medium
33445,Blueberry Muffin Murder (Hannah Swensen  #3),Joanne Fluke,3.87,1575667223,9781575667225,eng,13669,694,2003,2,Kensington,True,False,Medium
33446,The Wolf Shall Dwell With the Lamb: A Spirituality for Leadership in a Multicultural Community,Eric H.F. Law,3.77,082724231X,9780827242319,eng,115,21,1993,1,Chalice Press,False,False,Short
33447,Focus: The Future of Your Company Depends on It,Al Ries/Laura Ries,4.06,0060799900,9780060799908,eng,480,28,2005,9,Harper Business,False,False,Medium
33448,Positioning: The Battle for Your Mind,Al Ries/Jack Trout,4.04,0071359168,9780071359160,eng,126,9,2001,1,McGraw-Hill Education,False,False,Short
33449,The 22 Immutable Laws of Marketing: Violate Them at Your Own Risk,Al Ries/Jack Trout,4.05,0887306667,9780887306662,eng,13851,462,1994,4,Harper Business,False,False,Short
33451,Horse Sense: How to Pull Ahead on the Business Track,Al Ries/Jack Trout,3.82,0452267641,9780452267640,eng,40,5,1992,3,Plume,False,False,Short
33453,You Suck (A Love Story  #2),Christopher Moore,3.83,0060590297,9780060590291,eng,42028,2416,2007,1,William Morrow,True,False,Medium
33454,Bloodsucking Fiends (A Love Story  #1),Christopher Moore,3.94,0060735414,9780060735418,eng,52843,1868,2004,6,HarperCollins,True,False,Short
33455,Island of the Sequined Love Nun,Christopher Moore,3.8,0060735449,9780060735449,eng,27534,1247,2004,5,Harper Perennial,False,False,Medium
33456,A Dirty Job (Grim Reaper  #1),Christopher Moore,4.07,0060590270,9780060590277,eng,90947,5477,2006,3,William Morrow,True,False,Medium
33457,Practical Demonkeeping (Pine Cove  #1),Christopher Moore,3.83,0060735422,9780060735425,eng,37206,1353,2004,5,Perennial / William Morrow / HarperCollins,True,False,Short
33458,The Lust Lizard of Melancholy Cove (Pine Cove  #2),Christopher Moore,3.87,0060735457,9780060735456,eng,29113,1203,2004,5,William Morrow Paperbacks,True,False,Medium
33464,Granta 7,Bill Buford/Clive Sinclair/Graham Swift/Martin Amis/Rose Tremain/A.N. Wilson/Pat Barker/Julian Barnes/Ursula Bentley/William Boyd/Buchi Emecheta/Alan Judd/Maggie Gee/Kazuo Ishiguro/Adam Mars-Jones/Ian McEwan/Shiva Naipaul/Philip Norman/Christopher Priest/Salman Rushdie/Lisa St. Aubin de Terán,3.94,0140140824,9780140140828,eng,2,1,2013,4,Granta Books,False,False,Medium
33473,Will Eisner's New York: Life in the Big City (The New York Tetralogy  #1-4),Will Eisner/Neil Gaiman,4.37,039306106X,9780393061062,eng,1299,71,2006,10,W. W. Norton & Company,False,True,Medium
33474,Graphic Storytelling and Visual Narrative,Will Eisner,4.08,0961472820,9780961472825,eng,1789,30,1996,10,Poorhouse Press,False,False,Short
33477,The Best of the Spirit,Will Eisner/Neil Gaiman,3.92,1401207553,9781401207557,eng,786,95,2005,11,DC Comics,False,False,Short
33478,The Plot: The Secret Story of the Protocols of the Elders of Zion,Will Eisner/Stephen Eric Bronner/Umberto Eco/Sergei Nilus,3.74,0393328600,9780393328608,eng,1109,134,2006,5,W. W. Norton & Company,False,False,Short
33481,Will Eisner Sketchbook,Will Eisner,4.31,1569719608,9781569719602,eng,42,2,2004,2,Dark Horse Comics,False,False,Short
33484,The Conquering Sword of Conan (Conan the Cimmerian  #3),Robert E. Howard/Gregory Manchess/Patrice Louinet,4.33,0345461533,9780345461537,eng,3697,83,2005,11,Del Rey,True,False,Medium
33488,Conan and the Demons of Khitai,Akira Yoshida/Pat Lee/Paul Lee/C.B. Cebulski,3.31,159307543X,9781593075439,eng,130,16,2006,7,Dark Horse Books,False,False,Short
33489,Call of Cthulhu: Horror Roleplaying (Call of Cthulhu RPG),Sandy Petersen/Lynn Willis,4.45,1568821816,9781568821818,eng,7011,39,2005,3,Chaosium,False,False,Medium
33490,The Call of Cthulhu and Other Weird Stories,H.P. Lovecraft,4.22,0141187069,9780141187068,eng,809,74,2002,7,Penguin Books Ltd.,False,False,Medium
33491,The Keeper's Companion 2: Prohibition  Firearms  Tomes  & Creatures (Call of Cthulhu RPG),Lynn Willis/Brian M. Sammons/Adam Gauntlett/William Dietze/Greg Henrikson/Charles P. Zaglanis/J. Gordon Olmstead-Dean/M.J. Lempert/James Crowder,3.71,1568821867,9781568821863,eng,41,1,2002,12,Chaosium,False,False,Short
33492,Secrets of New York (Call of Cthulhu RPG),William    Jones,3.63,1568821808,9781568821801,eng,27,2,2005,6,Chaosium,False,False,Short
33493,The Keeper's Companion Vol. 1 (Call of Cthulhu RPG),Keith Herber/Brian M. Sammons/William Dietze/Chaosium Inc.,3.92,1568821441,9781568821443,eng,65,1,2003,9,Chaosium,False,False,Short
33494,Secrets of San Francisco: A 1920s Sourcebook for the City by the Bay (Call of Cthulhu RPG),Cody Goodfellow,3.86,1568821875,9781568821870,eng,18,0,2006,4,Chaosium,False,False,Short
33496,Miskatonic University: Dire Secrets & Campus Life (Call of Cthulhu RPG),Sam Johnson/Sandy Antunes,4.12,1568821409,9781568821405,eng,38,0,2005,10,Chaosium,False,False,Short
33497,Call of Cthulhu: Horror Roleplaying (Call of Cthulhu RPG),Sandy Petersen/Lynn Willis,4.45,1568821484,9781568821481,eng,34,1,2000,1,Chaosium,False,False,Short
33498,Shadows of Yog-Sothoth (Call of Cthulhu RPG),Sandy Petersen,3.9,1568821743,9781568821740,eng,63,2,2004,8,Chaosium,False,False,Short
33501,Song of Cthulhu: Tales of the Spheres Beyond Sound,Stephen Mark Rainey/H.P. Lovecraft/Ramsey Campbell/Edward P. Berglund/Fred Chappel/Caitlín R. Kiernan/Thomas F. Montelone/E.A. Lustig/Brian McNaughton/William R. Trotter,3.67,1568821174,9781568821177,eng,45,4,2005,12,Chaosium,False,False,Short
33507,Twenty Thousand Leagues Under the Sea (Extraordinary Voyages  #6),Jules Verne/Anthony Bonner,3.88,076072850X,9780760728505,eng,142879,3087,2002,4,Barnes & Noble,True,False,Medium
33512,One Thousand White Women: The Journals of May Dodd (One Thousand White Women  #1),Jim Fergus,3.88,0312199430,9780312199432,eng,100949,7615,1999,2,St. Martin's Griffin,True,False,Medium
33513,The White Man's Burden: Why the West's Efforts to Aid the Rest Have Done So Much Ill and So Little Good,William Easterly,3.83,0143038826,9780143038825,eng,4473,232,2007,3,Penguin Books Ltd.,False,False,Medium
33514,The Elements of Style,William Strunk Jr./E.B. White,4.19,0205313426,9780205313426,eng,53669,2526,1999,9,Pearson,False,False,Short
33532,Dracula,Bram Stoker,3.99,014062063X,9780140620634,eng,1683,120,1994,4,Penguin Books Ltd.,False,False,Medium
33536,Happy Hour at Casa Dracula (Casa Dracula  #1),Marta Acosta,3.59,1416520384,9781416520382,eng,2000,238,2006,7,Pocket Books,True,False,Medium
33537,Frankenstein,Mary Wollstonecraft Shelley/Susan J. Wolfson,3.79,0321399536,9780321399533,eng,230,28,2006,7,Pearson,False,False,Medium
33538,World War One British Poets: Brooke  Owen  Sassoon  Rosenberg and Others,Candace Ward,4.02,0486295680,9780486295688,eng,469,40,1997,4,Dover Publications  Inc.,False,False,Short
33539,World War II: A Short History,Michael J. Lyons,3.9,0130977691,9780130977694,eng,72,6,2003,6,Routledge,False,False,Medium
33541,A Short History of World War I,James L. Stokesbury,3.95,0688001297,9780688001292,eng,353,43,1981,2,William Morrow Paperbacks,False,False,Medium
33543,Collected Stories  Vol. 2,Richard Matheson/Stanley Wiater/Jack Finney/George Clayton Johnson,4.32,1887368795,9781887368797,eng,185,11,2005,3,Gauntlet Press,False,False,Medium
